X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-3.0017447228167,43.0426935340506,,Prunus domestica,,2 troncos,DCIM/arboles_20220912103135204.jpg,"15",./2.png
-3.00173108518598,43.042767559732,,Populus nigra,,,DCIM/arboles_20220912103238652.jpg,"125",./16.png
-3.00167866294675,43.0428190692449,,Populus nigra,,,DCIM/arboles_20220912103349438.jpg,"40",./16.png
-3.00164232409324,43.0428823750836,,Fraxinus excelsior,,,DCIM/arboles_20220912103433317.jpg,"30",./4.png
-3.00154680863694,43.0429355960996,,Populus nigra,,,DCIM/arboles_20220912103514612.jpg,"90",./16.png
-3.00148522183803,43.0429658215318,,Fraxinus excelsior,,,DCIM/arboles_20220912103610433.jpg,"15",./4.png
-3.00144565589084,43.0429828931238,,Fraxinus excelsior,,,DCIM/arboles_20220912103636297.jpg,"20",./4.png
-3.00130164756306,43.0430171931469,,Populus nigra,,,DCIM/arboles_20220912103753532.jpg,"65",./16.png
-3.00121873235063,43.0430417910095,,Populus nigra,,,DCIM/arboles_20220912103843453.jpg,"60",./16.png
-3.00111514352262,43.0430687854059,,Fraxinus excelsior,,,DCIM/arboles_20220912104059883.jpg,"40",./4.png
-3.00098744529048,43.0431008446065,,Populus nigra,,,DCIM/arboles_20220912104136124.jpg,"40",./16.png
-3.00088691047015,43.0431528042627,,Populus nigra,,,DCIM/arboles_20220912104246628.jpg,"90",./16.png
-3.00079892380729,43.0431733981887,,Populus nigra,,,DCIM/arboles_20220912104322153.jpg,"90",./16.png
-3.0007258331718,43.0432013424686,,Populus nigra,,,DCIM/arboles_20220912104354384.jpg,"95",./16.png
-3.0006441875308,43.0430401530537,,Populus nigra,,,DCIM/arboles_20220912104500645.jpg,"110",./16.png
-3.00061791529479,43.0431485736706,,Populus nigra,,,DCIM/arboles_20220912104548647.jpg,"100",./16.png
-3.00057162942466,43.0430904014654,,Populus nigra,,,DCIM/arboles_20220912104613111.jpg,"95",./16.png
-3.00047832280241,43.0431658639823,,Populus nigra,,,DCIM/arboles_20220912104714242.jpg,"100",./16.png
-3.00047979556928,43.0431008477135,,Populus nigra,,,DCIM/arboles_20220912104755146.jpg,"100",./16.png
-3.00020205692711,43.0425067610721,,Tilia americana,,,DCIM/arboles_20220912104915538.jpg,"25",./6.png
-3.00036140989261,43.0425928423958,,Tilia americana,,,DCIM/arboles_20220912104950826.jpg,"20",./6.png
-3.00050568972394,43.04272077981,,Tilia americana,,,DCIM/arboles_20220912105018155.jpg,"20",./6.png
-3.00060259550071,43.042916634979,,Tilia americana,,,DCIM/arboles_20220912105108928.jpg,"10",./6.png
-3.00064351383779,43.0432270027497,,Fraxinus excelsior,,,DCIM/arboles_20220912111741571.jpg,"35",./4.png
-3.00056524659311,43.0432370032631,,Fraxinus excelsior,,,DCIM/arboles_20220912111813341.jpg,"30",./4.png
-3.00037040615696,43.0432722136969,,Populus nigra,,,DCIM/arboles_20220912112000143.jpg,"125",./16.png
-3.00032191086978,43.0432817591672,,Populus nigra,,,DCIM/arboles_20220912112046761.jpg,"90",./16.png
-3.00017621842869,43.0433596808122,,Fraxinus excelsior,,3 troncos,DCIM/arboles_20220912112259991.jpg,"20",./4.png
-3.00014822375632,43.0433873217658,,Populus nigra,,,DCIM/arboles_20220912112329944.jpg,"100",./16.png
-2.99993072591974,43.0435223674472,,Populus nigra,,,DCIM/arboles_20220912112512332.jpg,"60",./16.png
-2.99988550344744,43.043566592872,,Populus nigra,,,DCIM/arboles_20220912112547883.jpg,"25",./16.png
-2.99984063976928,43.043608281608,,Populus nigra,,,DCIM/arboles_20220912112620341.jpg,"70",./16.png
-2.99982124129535,43.043688606373,,Populus nigra,,,DCIM/arboles_20220912112710064.jpg,"35",./16.png
-2.99978133957939,43.0437503807519,,Acer campestre,,2 troncos,DCIM/arboles_20220912112840116.jpg,"10",./21.png
-2.99976598619255,43.0437908789515,,Populus alba,,,DCIM/arboles_20220912112934105.jpg,"15",./17.png
-2.99974660496021,43.0438208890431,,Acer platanoides,,,DCIM/arboles_20220912113003956.jpg,"30",./1.png
-2.99972291677037,43.0438556375629,,Acer campestre,,,DCIM/arboles_20220912113057905.jpg,"15",./21.png
-2.99970568899426,43.0438777502492,,Acer campestre,,,DCIM/arboles_20220912113122701.jpg,"15",./21.png
-2.99967769386268,43.0439077603062,,Acer campestre,,,DCIM/arboles_20220912113154849.jpg,"20",./21.png
-2.99966261959502,43.043915657666,,Populus nigra,,,DCIM/arboles_20220912113228972.jpg,"45",./16.png
-2.99962601054863,43.0439504061265,,Populus nigra,,,DCIM/arboles_20220912113307933.jpg,"45",./16.png
-2.99956248290549,43.0440222722698,,Populus nigra,,,DCIM/arboles_20220912113341357.jpg,"50",./16.png
-2.99953341086366,43.0440578104689,,Populus nigra,,,DCIM/arboles_20220912113414269.jpg,"35",./16.png
-2.99950864574771,43.0440901897176,,Populus nigra,,,DCIM/arboles_20220912113435098.jpg,"55",./16.png
-2.99949357114738,43.0441304664071,,Acer campestre,,,DCIM/arboles_20220912113528564.jpg,"25",./21.png
-2.99943542703671,43.0441810095137,,Juglans regia,,,DCIM/arboles_20220912113619337.jpg,"70",./25.png
-2.9993525189081,43.0441359938781,,Populus nigra,,Tronco principal de 30 y muchos pequeños,DCIM/arboles_20220912113744660.jpg,"60",./16.png
-2.99929975849607,43.0441739011014,,Acer pseudoplatanus,,,DCIM/arboles_20220912113922262.jpg,"25",./5.png
-2.99930837211853,43.0441968036221,,Populus nigra,,,DCIM/arboles_20220912113952914.jpg,"45",./16.png
-2.99931381111049,43.0442199907583,,Juglans regia,,,DCIM/arboles_20220912114159494.jpg,"35",./25.png
-2.99923926141922,43.0441613574112,,Populus nigra,,,DCIM/arboles_20220912114244407.jpg,"80",./16.png
-2.99920239606723,43.0441960317745,,Acer campestre,,,DCIM/arboles_20220912114424030.jpg,"40",./21.png
-2.99916697285849,43.0441813582443,,Fraxinus excelsior,,,DCIM/observaciones_20220912115325260.jpg,"35",./4.png
-2.99919316175506,43.0441723209189,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"20",./5.png
-2.99916732028741,43.0441596848892,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"20",./5.png
-2.99914363200278,43.0441683718576,,Acer pseudoplatanus,,2 troncos,DCIM/observaciones_20220912115325260.jpg,"15",./5.png
-2.99914578574645,43.0441486283664,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"15",./5.png
-2.99920177608508,43.0441375724065,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"15",./5.png
