X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-2.99817041487392,43.0387242746838,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912152700799.jpg,,./3.png
-2.99817401245491,43.0386937899729,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912152718570.jpg,,./3.png
-2.99813509381681,43.0386980961862,,Juniperus communis,,,DCIM/arbusto_20220912152752542.jpg,,./0.png
-2.99811778372089,43.0387107929945,,Juniperus communis,,,DCIM/arbusto_20220912152811805.jpg,,./0.png
-2.99811745085814,43.0387709169734,,Juniperus communis,,,DCIM/arbusto_20220912152832681.jpg,,./0.png
-2.99808936141429,43.0387575513816,,Juniperus communis,,,DCIM/arbusto_20220912152853862.jpg,,./0.png
-2.99808784386526,43.0387310995436,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912152908215.jpg,,./3.png
-2.99807223845381,43.0387061996713,,Juniperus communis,,,DCIM/arbusto_20220912152927777.jpg,,./0.png
-2.99805254106413,43.038753374159,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912153016018.jpg,,./3.png
-2.99802710843299,43.0387511462023,,Juniperus communis,,,DCIM/arbusto_20220912153035149.jpg,,./0.png
-2.99807972747582,43.0386926022027,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912153212015.jpg,,./3.png
-2.99799294927173,43.0387418046816,,Juniperus communis,,,DCIM/arbusto_20220912153341377.jpg,,./0.png
-2.99803504178184,43.0386814352075,,Juniperus communis,,,DCIM/arbusto_20220912153407506.jpg,,./0.png
-2.99801690788225,43.0386840099623,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912153432999.jpg,,./3.png
-2.99797591333543,43.038742585397,,Cotoneaster horizontalis,,,DCIM/arbusto_20220912153448068.jpg,,./3.png
-2.99799614555086,43.0386789330008,,Juniperus communis,,,DCIM/arbusto_20220912153515174.jpg,,./0.png
-3.00111478402061,43.0435556869622,,Cornus,,,DCIM/arbusto_20220913165658270.jpg,,./14.png
-2.99936149242283,43.0396128051864,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.9993801065261,43.0396054095682,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99939484274789,43.039593462714,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99941190570008,43.0395832225745,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99942509073174,43.0395724135116,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99944370483572,43.0395627422767,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99946231894379,43.0395519332356,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99948403538939,43.0395399864024,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99950109832575,43.0395280395448,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99952359034312,43.0395155238058,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99953289739892,43.0395081281236,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99954763354689,43.0394990257574,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99956934995727,43.0394870789079,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99958292272442,43.0394774076311,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99963915268787,43.0394418514729,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99967599296023,43.039421086675,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99970624075109,43.0394025974548,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.9997233036165,43.0393883749574,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99975859266783,43.0393670412273,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99978651365288,43.0393516809396,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99980629102116,43.0393368895332,,Juniperus communis,,,DCIM/arbusto_20220907154844780.jpg,,./0.png
-2.99935063414336,43.0396219075504,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99932271296343,43.0396339609907,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99930875231568,43.0396447700371,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99928800526897,43.0396577124207,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99927229953456,43.0396692325786,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99925484875124,43.0396787615676,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99923196881445,43.0396922728286,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
